name,image_url,category,item_id,ticket_id,color,brand,brand_image_url,genre,genre_image_url,rarity,like,outfit_id,outfit_image_url,note,detail_url,series_name,series_url
そらみ?スマイル ゴールドサイリウムシューズ,https://prichan.jp/resources/images/items/details/27951.jpg,シューズ,SW-002,27951,ゴールド,twinkleribbon,https://prichan.jp/resources/images/items/logo-twinkleribbon.png,love,https://prichan.jp/resources/images/items/icon-love.png,SR,700,P-10,https://prichan.jp/resources/images/items/outfits/P-10.png,,https://prichan.jp/items/details/27951.html,,https://prichan.jp/items/promotion4_6.html
そらみ?スマイル ゴールドサイリウムワンピ,https://prichan.jp/resources/images/items/details/27950.jpg,ワンピース,SW-001,27950,ゴールド,twinkleribbon,https://prichan.jp/resources/images/items/logo-twinkleribbon.png,love,https://prichan.jp/resources/images/items/icon-love.png,SR,1300,P-10,https://prichan.jp/resources/images/items/outfits/P-10.png,,https://prichan.jp/items/details/27950.html,,https://prichan.jp/items/promotion4_6.html
ストロベリーガール クリームヘアアクセ,https://prichan.jp/resources/images/items/details/70080.jpg,ヘアアクセ,P-S-009,70080,黄,sweethoney,https://prichan.jp/resources/images/items/logo-sweethoney.png,love,https://prichan.jp/resources/images/items/icon-love.png,R,550,P-09,https://prichan.jp/resources/images/items/outfits/P-09.png,,https://prichan.jp/items/details/70080.html,,https://prichan.jp/items/promotion4_6.html
ストロベリーガール クリームシューズ,https://prichan.jp/resources/images/items/details/70079.jpg,シューズ,P-S-008,70079,黄,sweethoney,https://prichan.jp/resources/images/items/logo-sweethoney.png,love,https://prichan.jp/resources/images/items/icon-love.png,R,550,P-09,https://prichan.jp/resources/images/items/outfits/P-09.png,,https://prichan.jp/items/details/70079.html,,https://prichan.jp/items/promotion4_6.html
ピンクフラワーブーケ,https://prichan.jp/resources/images/items/details/70089.jpg,パシャッとアイテム,PCH1-66,70089,ピンク,sweethoney,https://prichan.jp/resources/images/items/logo-sweethoney.png,love,https://prichan.jp/resources/images/items/icon-love.png,SR,600,,,,https://prichan.jp/items/details/70089.html,,https://prichan.jp/items/1st.html
グリーンチェック リボンシューズ,https://prichan.jp/resources/images/items/details/70050.jpg,シューズ,PCH1-65,70050,黒,,,cool,https://prichan.jp/resources/images/items/icon-cool.png,N,300,1-20,https://prichan.jp/resources/images/items/outfits/1-20.png,,https://prichan.jp/items/details/70050.html,,https://prichan.jp/items/1st.html
グリーンチェック ワンピ,https://prichan.jp/resources/images/items/details/70049.jpg,ワンピース,PCH1-64,70049,緑,,,cool,https://prichan.jp/resources/images/items/icon-cool.png,N,600,1-20,https://prichan.jp/resources/images/items/outfits/1-20.png,,https://prichan.jp/items/details/70049.html,,https://prichan.jp/items/1st.html
モノトーン パンプス,https://prichan.jp/resources/images/items/details/70048.jpg,シューズ,PCH1-63,70048,紫,,,cool,https://prichan.jp/resources/images/items/icon-cool.png,N,350,1-19,https://prichan.jp/resources/images/items/outfits/1-19.png,,https://prichan.jp/items/details/70048.html,,https://prichan.jp/items/1st.html
モノトーン フリルスカート,https://prichan.jp/resources/images/items/details/70047.jpg,ボトムス,PCH1-62,70047,黒,,,cool,https://prichan.jp/resources/images/items/icon-cool.png,N,300,1-19,https://prichan.jp/resources/images/items/outfits/1-19.png,,https://prichan.jp/items/details/70047.html,,https://prichan.jp/items/1st.html
スターダスト スカーレットグラデシューズ,https://prichan.jp/resources/images/items/details/28184.jpg,シューズ,,28184,紫,secretalice,https://prichan.jp/resources/images/items/logo-secretalice.png,cool,https://prichan.jp/resources/images/items/icon-cool.png,R,550,P-42,https://prichan.jp/resources/images/items/outfits/P-42.png,,https://prichan.jp/items/details/28184.html,,https://prichan.jp/items/promotion7_9.html
ストロベリーガール クリームワンピ,https://prichan.jp/resources/images/items/details/70078.jpg,ワンピース,P-S-007,70078,黄,sweethoney,https://prichan.jp/resources/images/items/logo-sweethoney.png,love,https://prichan.jp/resources/images/items/icon-love.png,R,1000,P-09,https://prichan.jp/resources/images/items/outfits/P-09.png,,https://prichan.jp/items/details/70078.html,,https://prichan.jp/items/promotion4_6.html
ストロベリーガール ジャムヘアアクセ,https://prichan.jp/resources/images/items/details/27993.jpg,ヘアアクセ,P-S-006,27993,赤,sweethoney,https://prichan.jp/resources/images/items/logo-sweethoney.png,love,https://prichan.jp/resources/images/items/icon-love.png,R,550,P-08,https://prichan.jp/resources/images/items/outfits/P-08.png,,https://prichan.jp/items/details/27993.html,,https://prichan.jp/items/promotion4_6.html
ストロベリーガール ジャムシューズ,https://prichan.jp/resources/images/items/details/27992.jpg,シューズ,P-S-005,27992,赤,sweethoney,https://prichan.jp/resources/images/items/logo-sweethoney.png,love,https://prichan.jp/resources/images/items/icon-love.png,R,550,P-08,https://prichan.jp/resources/images/items/outfits/P-08.png,,https://prichan.jp/items/details/27992.html,,https://prichan.jp/items/promotion4_6.html
ストロベリーガール ジャムワンピ,https://prichan.jp/resources/images/items/details/27991.jpg,ワンピース,P-S-004,27991,赤,sweethoney,https://prichan.jp/resources/images/items/logo-sweethoney.png,love,https://prichan.jp/resources/images/items/icon-love.png,R,1000,P-08,https://prichan.jp/resources/images/items/outfits/P-08.png,,https://prichan.jp/items/details/27991.html,,https://prichan.jp/items/promotion4_6.html
ストロベリーガール ミルキーヘアアクセ,https://prichan.jp/resources/images/items/details/28008.jpg,ヘアアクセ,P-S-003,28008,水色,sweethoney,https://prichan.jp/resources/images/items/logo-sweethoney.png,love,https://prichan.jp/resources/images/items/icon-love.png,R,550,P-07,https://prichan.jp/resources/images/items/outfits/P-07.png,,https://prichan.jp/items/details/28008.html,,https://prichan.jp/items/promotion4_6.html
ストロベリーガール ミルキーシューズ,https://prichan.jp/resources/images/items/details/28007.jpg,シューズ,P-S-002,28007,水色,sweethoney,https://prichan.jp/resources/images/items/logo-sweethoney.png,love,https://prichan.jp/resources/images/items/icon-love.png,R,550,P-07,https://prichan.jp/resources/images/items/outfits/P-07.png,,https://prichan.jp/items/details/28007.html,,https://prichan.jp/items/promotion4_6.html
デリシャスオムライス,https://prichan.jp/resources/images/items/details/70184.jpg,パシャッとアイテム,PCH2-72,70184,黄,girlsyell,https://prichan.jp/resources/images/items/logo-girlsyell.png,pop,https://prichan.jp/resources/images/items/icon-pop.png,R,450,,,,https://prichan.jp/items/details/70184.html,,https://prichan.jp/items/2nd.html
ハッピーステッキ,https://prichan.jp/resources/images/items/details/70183.jpg,パシャッとアイテム,PCH2-71,70183,ピンク,sweethoney,https://prichan.jp/resources/images/items/logo-sweethoney.png,love,https://prichan.jp/resources/images/items/icon-love.png,R,450,,,,https://prichan.jp/items/details/70183.html,,https://prichan.jp/items/2nd.html
クリームソーダ,https://prichan.jp/resources/images/items/details/70182.jpg,パシャッとアイテム,PCH2-70,70182,緑,girlsyell,https://prichan.jp/resources/images/items/logo-girlsyell.png,pop,https://prichan.jp/resources/images/items/icon-pop.png,R,450,,,,https://prichan.jp/items/details/70182.html,,https://prichan.jp/items/2nd.html
ももいろウサギさん ぬいぐるみ,https://prichan.jp/resources/images/items/details/70181.jpg,パシャッとアイテム,PCH2-69,70181,白,dollywaltz,https://prichan.jp/resources/images/items/logo-dollywaltz.png,love,https://prichan.jp/resources/images/items/icon-love.png,SR,600,,,,https://prichan.jp/items/details/70181.html,,https://prichan.jp/items/2nd.html
モノトーン フリルカーデ,https://prichan.jp/resources/images/items/details/70046.jpg,トップス,PCH1-61,70046,白,,,cool,https://prichan.jp/resources/images/items/icon-cool.png,N,400,1-19,https://prichan.jp/resources/images/items/outfits/1-19.png,,https://prichan.jp/items/details/70046.html,,https://prichan.jp/items/1st.html
スイート ストライプシューズ,https://prichan.jp/resources/images/items/details/70062.jpg,シューズ,PCH1-60,70062,茶,sweethoney,https://prichan.jp/resources/images/items/logo-sweethoney.png,love,https://prichan.jp/resources/images/items/icon-love.png,N,350,1-18,https://prichan.jp/resources/images/items/outfits/1-18.png,,https://prichan.jp/items/details/70062.html,,https://prichan.jp/items/1st.html
スイートドーナツ ボトムス,https://prichan.jp/resources/images/items/details/70061.jpg,ボトムス,PCH1-59,70061,茶,sweethoney,https://prichan.jp/resources/images/items/logo-sweethoney.png,love,https://prichan.jp/resources/images/items/icon-love.png,N,300,1-18,https://prichan.jp/resources/images/items/outfits/1-18.png,,https://prichan.jp/items/details/70061.html,,https://prichan.jp/items/1st.html
スイートドーナツ ブラウス,https://prichan.jp/resources/images/items/details/70060.jpg,トップス,PCH1-58,70060,茶,sweethoney,https://prichan.jp/resources/images/items/logo-sweethoney.png,love,https://prichan.jp/resources/images/items/icon-love.png,N,400,1-18,https://prichan.jp/resources/images/items/outfits/1-18.png,,https://prichan.jp/items/details/70060.html,,https://prichan.jp/items/1st.html
ダンシングマーチ シューズ,https://prichan.jp/resources/images/items/details/70059.jpg,シューズ,PCH1-57,70059,赤,girlsyell,https://prichan.jp/resources/images/items/logo-girlsyell.png,pop,https://prichan.jp/resources/images/items/icon-pop.png,N,300,1-17,https://prichan.jp/resources/images/items/outfits/1-17.png,,https://prichan.jp/items/details/70059.html,,https://prichan.jp/items/1st.html
ダンシングマーチ ボトムス,https://prichan.jp/resources/images/items/details/70058.jpg,ボトムス,PCH1-56,70058,赤,girlsyell,https://prichan.jp/resources/images/items/logo-girlsyell.png,pop,https://prichan.jp/resources/images/items/icon-pop.png,N,350,1-17,https://prichan.jp/resources/images/items/outfits/1-17.png,,https://prichan.jp/items/details/70058.html,,https://prichan.jp/items/1st.html
はなやかゆかた ふじいろシューズ,https://prichan.jp/resources/images/items/details/28169.jpg,シューズ,P-S-029,28169,ピンク,sweethoney,https://prichan.jp/resources/images/items/logo-sweethoney.png,love,https://prichan.jp/resources/images/items/icon-love.png,R,550,P-41,https://prichan.jp/resources/images/items/outfits/P-41.png,,https://prichan.jp/items/details/28169.html,,https://prichan.jp/items/promotion7_9.html
はなやかゆかた ふじいろスカート,https://prichan.jp/resources/images/items/details/28168.jpg,ボトムス,P-S-028,28168,紫,sweethoney,https://prichan.jp/resources/images/items/logo-sweethoney.png,love,https://prichan.jp/resources/images/items/icon-love.png,R,650,P-41,https://prichan.jp/resources/images/items/outfits/P-41.png,,https://prichan.jp/items/details/28168.html,,https://prichan.jp/items/promotion7_9.html
はなやかゆかた ふじいろトップス,https://prichan.jp/resources/images/items/details/28167.jpg,トップス,P-S-027,28167,紫,sweethoney,https://prichan.jp/resources/images/items/logo-sweethoney.png,love,https://prichan.jp/resources/images/items/icon-love.png,R,600,P-41,https://prichan.jp/resources/images/items/outfits/P-41.png,,https://prichan.jp/items/details/28167.html,,https://prichan.jp/items/promotion7_9.html
ストロベリーガール ミルキーワンピ,https://prichan.jp/resources/images/items/details/28006.jpg,ワンピース,P-S-001,28006,水色,sweethoney,https://prichan.jp/resources/images/items/logo-sweethoney.png,love,https://prichan.jp/resources/images/items/icon-love.png,R,1000,P-07,https://prichan.jp/resources/images/items/outfits/P-07.png,,https://prichan.jp/items/details/28006.html,,https://prichan.jp/items/promotion4_6.html
チアリーダー ピンクヘアアクセ,https://prichan.jp/resources/images/items/details/27976.jpg,ヘアアクセ,P-S-013,27976,ピンク,girlsyell,https://prichan.jp/resources/images/items/logo-girlsyell.png,pop,https://prichan.jp/resources/images/items/icon-pop.png,SR,700,P-06,https://prichan.jp/resources/images/items/outfits/P-06.png,,https://prichan.jp/items/details/27976.html,,https://prichan.jp/items/promotion4_6.html
チアリーダー ピンクシューズ,https://prichan.jp/resources/images/items/details/27975.jpg,シューズ,P-S-012,27975,ピンク,girlsyell,https://prichan.jp/resources/images/items/logo-girlsyell.png,pop,https://prichan.jp/resources/images/items/icon-pop.png,SR,700,P-06,https://prichan.jp/resources/images/items/outfits/P-06.png,,https://prichan.jp/items/details/27975.html,,https://prichan.jp/items/promotion4_6.html
チアリーダー ピンクスカート,https://prichan.jp/resources/images/items/details/27974.jpg,ボトムス,P-S-011,27974,ピンク,girlsyell,https://prichan.jp/resources/images/items/logo-girlsyell.png,pop,https://prichan.jp/resources/images/items/icon-pop.png,SR,750,P-06,https://prichan.jp/resources/images/items/outfits/P-06.png,,https://prichan.jp/items/details/27974.html,,https://prichan.jp/items/promotion4_6.html
チアリーダー ピンクトップス,https://prichan.jp/resources/images/items/details/27973.jpg,トップス,P-S-010,27973,ピンク,girlsyell,https://prichan.jp/resources/images/items/logo-girlsyell.png,pop,https://prichan.jp/resources/images/items/icon-pop.png,SR,800,P-06,https://prichan.jp/resources/images/items/outfits/P-06.png,,https://prichan.jp/items/details/27973.html,,https://prichan.jp/items/promotion4_6.html
プリ☆チャンユニフォーム ピンクヘアアクセ,https://prichan.jp/resources/images/items/details/27986.jpg,ヘアアクセ,P-004,27986,ピンク,prismstone,https://prichan.jp/resources/images/items/logo-prismstone.png,love,https://prichan.jp/resources/images/items/icon-love.png,R,450,P-05,https://prichan.jp/resources/images/items/outfits/P-05.png,,https://prichan.jp/items/details/27986.html,,https://prichan.jp/items/promotion4_6.html
プリ☆チャンユニフォーム ピンクシューズ,https://prichan.jp/resources/images/items/details/27985.jpg,シューズ,P-003,27985,ピンク,prismstone,https://prichan.jp/resources/images/items/logo-prismstone.png,love,https://prichan.jp/resources/images/items/icon-love.png,R,450,P-05,https://prichan.jp/resources/images/items/outfits/P-05.png,,https://prichan.jp/items/details/27985.html,,https://prichan.jp/items/promotion4_6.html
プリ☆チャンユニフォーム ピンクスカート,https://prichan.jp/resources/images/items/details/27984.jpg,ボトムス,P-002,27984,ピンク,prismstone,https://prichan.jp/resources/images/items/logo-prismstone.png,love,https://prichan.jp/resources/images/items/icon-love.png,R,500,P-05,https://prichan.jp/resources/images/items/outfits/P-05.png,,https://prichan.jp/items/details/27984.html,,https://prichan.jp/items/promotion4_6.html
レッドローズ,https://prichan.jp/resources/images/items/details/70180.jpg,パシャッとアイテム,PCH2-68,70180,赤,romancebeat,https://prichan.jp/resources/images/items/logo-romancebeat.png,cool,https://prichan.jp/resources/images/items/icon-cool.png,SR,600,,,,https://prichan.jp/items/details/70180.html,,https://prichan.jp/items/2nd.html
みらいせいふく リボンヘアアクセ,https://prichan.jp/resources/images/items/details/70165.jpg,ヘアアクセ,PCH2-67,70165,ピンク,,,premium,https://prichan.jp/resources/images/items/icon-premium.png,N,300,2-19,https://prichan.jp/resources/images/items/outfits/2-19.png,,https://prichan.jp/items/details/70165.html,,https://prichan.jp/items/2nd.html
みらいせいふく ローファー,https://prichan.jp/resources/images/items/details/70164.jpg,シューズ,PCH2-66,70164,黒,,,premium,https://prichan.jp/resources/images/items/icon-premium.png,N,300,2-19,https://prichan.jp/resources/images/items/outfits/2-19.png,,https://prichan.jp/items/details/70164.html,,https://prichan.jp/items/2nd.html
みらいせいふく ワンピ,https://prichan.jp/resources/images/items/details/70163.jpg,ワンピース,PCH2-65,70163,黄,,,premium,https://prichan.jp/resources/images/items/icon-premium.png,N,600,2-19,https://prichan.jp/resources/images/items/outfits/2-19.png,,https://prichan.jp/items/details/70163.html,,https://prichan.jp/items/2nd.html
ホワイトローズ ヘアアクセ,https://prichan.jp/resources/images/items/details/70162.jpg,ヘアアクセ,PCH2-64,70162,白,dollywaltz,https://prichan.jp/resources/images/items/logo-dollywaltz.png,love,https://prichan.jp/resources/images/items/icon-love.png,N,300,2-18,https://prichan.jp/resources/images/items/outfits/2-18.png,,https://prichan.jp/items/details/70162.html,,https://prichan.jp/items/2nd.html
ホワイトローズ シューズ,https://prichan.jp/resources/images/items/details/70161.jpg,シューズ,PCH2-63,70161,ピンク,dollywaltz,https://prichan.jp/resources/images/items/logo-dollywaltz.png,love,https://prichan.jp/resources/images/items/icon-love.png,N,300,2-18,https://prichan.jp/resources/images/items/outfits/2-18.png,,https://prichan.jp/items/details/70161.html,,https://prichan.jp/items/2nd.html
ホワイトローズ ボトムス,https://prichan.jp/resources/images/items/details/70160.jpg,ボトムス,PCH2-62,70160,ピンク,dollywaltz,https://prichan.jp/resources/images/items/logo-dollywaltz.png,love,https://prichan.jp/resources/images/items/icon-love.png,N,350,2-18,https://prichan.jp/resources/images/items/outfits/2-18.png,,https://prichan.jp/items/details/70160.html,,https://prichan.jp/items/2nd.html
ダンシングマーチ トップス,https://prichan.jp/resources/images/items/details/70057.jpg,トップス,PCH1-55,70057,赤,girlsyell,https://prichan.jp/resources/images/items/logo-girlsyell.png,pop,https://prichan.jp/resources/images/items/icon-pop.png,N,400,1-17,https://prichan.jp/resources/images/items/outfits/1-17.png,,https://prichan.jp/items/details/70057.html,,https://prichan.jp/items/1st.html
クリームソーダ シューズ,https://prichan.jp/resources/images/items/details/70056.jpg,シューズ,PCH1-54,70056,緑,sweethoney,https://prichan.jp/resources/images/items/logo-sweethoney.png,love,https://prichan.jp/resources/images/items/icon-love.png,N,300,1-16,https://prichan.jp/resources/images/items/outfits/1-16.png,,https://prichan.jp/items/details/70056.html,,https://prichan.jp/items/1st.html
クリームソーダ ボトムス,https://prichan.jp/resources/images/items/details/70055.jpg,ボトムス,PCH1-53,70055,緑,sweethoney,https://prichan.jp/resources/images/items/logo-sweethoney.png,love,https://prichan.jp/resources/images/items/icon-love.png,N,400,1-16,https://prichan.jp/resources/images/items/outfits/1-16.png,,https://prichan.jp/items/details/70055.html,,https://prichan.jp/items/1st.html
クリームソーダ トップス,https://prichan.jp/resources/images/items/details/70054.jpg,トップス,PCH1-52,70054,緑,sweethoney,https://prichan.jp/resources/images/items/logo-sweethoney.png,love,https://prichan.jp/resources/images/items/icon-love.png,N,350,1-16,https://prichan.jp/resources/images/items/outfits/1-16.png,,https://prichan.jp/items/details/70054.html,,https://prichan.jp/items/1st.html
フルレース ラベンダーシューズ,https://prichan.jp/resources/images/items/details/70053.jpg,シューズ,PCH1-51,70053,紫,sweethoney,https://prichan.jp/resources/images/items/logo-sweethoney.png,love,https://prichan.jp/resources/images/items/icon-love.png,N,400,1-15,https://prichan.jp/resources/images/items/outfits/1-15.png,,https://prichan.jp/items/details/70053.html,,https://prichan.jp/items/1st.html
フルレース ラベンダースカート,https://prichan.jp/resources/images/items/details/70052.jpg,ボトムス,PCH1-50,70052,紫,sweethoney,https://prichan.jp/resources/images/items/logo-sweethoney.png,love,https://prichan.jp/resources/images/items/icon-love.png,N,350,1-15,https://prichan.jp/resources/images/items/outfits/1-15.png,,https://prichan.jp/items/details/70052.html,,https://prichan.jp/items/1st.html
ラスカル オールフレンズヘアアクセ 期間限定（2018年8月2日～10月3日）,https://prichan.jp/resources/images/items/details/28177.jpg,ヘアアクセ,PCH3-77,28177,オレンジ,,,premium,https://prichan.jp/resources/images/items/icon-premium.png,SR,700,3-31,https://prichan.jp/resources/images/items/outfits/3-31.png,,https://prichan.jp/items/details/28177.html,,https://prichan.jp/items/index.html
ラスカル オールフレンズシューズ 期間限定（2018年8月2日～10月3日）,https://prichan.jp/resources/images/items/details/28176.jpg,シューズ,PCH3-76,28176,茶,,,premium,https://prichan.jp/resources/images/items/icon-premium.png,SR,700,3-31,https://prichan.jp/resources/images/items/outfits/3-31.png,,https://prichan.jp/items/details/28176.html,,https://prichan.jp/items/index.html
ラスカル オールフレンズスカート 期間限定（2018年8月2日～10月3日）,https://prichan.jp/resources/images/items/details/28175.jpg,ボトムス,PCH3-75,28175,オレンジ,,,premium,https://prichan.jp/resources/images/items/icon-premium.png,SR,750,3-31,https://prichan.jp/resources/images/items/outfits/3-31.png,,https://prichan.jp/items/details/28175.html,,https://prichan.jp/items/index.html
ワイズガール ブルーシューズ,https://prichan.jp/resources/images/items/details/28149.jpg,シューズ,YA-050,28149,青,secretalice,https://prichan.jp/resources/images/items/logo-secretalice.png,cool,https://prichan.jp/resources/images/items/icon-cool.png,PR,730,P-38,https://prichan.jp/resources/images/items/outfits/P-38.png,,https://prichan.jp/items/details/28149.html,,https://prichan.jp/items/promotion7_9.html
ワイズガール ブルースカート,https://prichan.jp/resources/images/items/details/28148.jpg,ボトムス,YA-049,28148,青,secretalice,https://prichan.jp/resources/images/items/logo-secretalice.png,cool,https://prichan.jp/resources/images/items/icon-cool.png,PR,780,P-38,https://prichan.jp/resources/images/items/outfits/P-38.png,,https://prichan.jp/items/details/28148.html,,https://prichan.jp/items/promotion7_9.html
プリ☆チャンユニフォーム ピンクトップス,https://prichan.jp/resources/images/items/details/27983.jpg,トップス,P-001,27983,ピンク,prismstone,https://prichan.jp/resources/images/items/logo-prismstone.png,love,https://prichan.jp/resources/images/items/icon-love.png,R,550,P-05,https://prichan.jp/resources/images/items/outfits/P-05.png,,https://prichan.jp/items/details/27983.html,,https://prichan.jp/items/promotion4_6.html
フラワーショップ バーベナヘアアクセ,https://prichan.jp/resources/images/items/details/28035.jpg,ヘアアクセ,P-011,28035,紫,sweethoney,https://prichan.jp/resources/images/items/logo-sweethoney.png,love,https://prichan.jp/resources/images/items/icon-love.png,SR,700,P-04,https://prichan.jp/resources/images/items/outfits/P-04.png,,https://prichan.jp/items/details/28035.html,,https://prichan.jp/items/promotion4_6.html
フラワーショップ バーベナシューズ,https://prichan.jp/resources/images/items/details/28034.jpg,シューズ,P-010,28034,紫,sweethoney,https://prichan.jp/resources/images/items/logo-sweethoney.png,love,https://prichan.jp/resources/images/items/icon-love.png,SR,750,P-04,https://prichan.jp/resources/images/items/outfits/P-04.png,,https://prichan.jp/items/details/28034.html,,https://prichan.jp/items/promotion4_6.html
フラワーショップ バーベナスカート,https://prichan.jp/resources/images/items/details/28033.jpg,ボトムス,P-009,28033,紫,sweethoney,https://prichan.jp/resources/images/items/logo-sweethoney.png,love,https://prichan.jp/resources/images/items/icon-love.png,SR,700,P-04,https://prichan.jp/resources/images/items/outfits/P-04.png,,https://prichan.jp/items/details/28033.html,,https://prichan.jp/items/promotion4_6.html
フラワーショップ バーベナトップス,https://prichan.jp/resources/images/items/details/28032.jpg,トップス,P-008,28032,紫,sweethoney,https://prichan.jp/resources/images/items/logo-sweethoney.png,love,https://prichan.jp/resources/images/items/icon-love.png,SR,800,P-04,https://prichan.jp/resources/images/items/outfits/P-04.png,,https://prichan.jp/items/details/28032.html,,https://prichan.jp/items/promotion4_6.html
ホワイトローズ トップス,https://prichan.jp/resources/images/items/details/70159.jpg,トップス,PCH2-61,70159,白,dollywaltz,https://prichan.jp/resources/images/items/logo-dollywaltz.png,love,https://prichan.jp/resources/images/items/icon-love.png,N,400,2-18,https://prichan.jp/resources/images/items/outfits/2-18.png,,https://prichan.jp/items/details/70159.html,,https://prichan.jp/items/2nd.html
ツートンカラーパターン ヘアアクセ,https://prichan.jp/resources/images/items/details/70158.jpg,ヘアアクセ,PCH2-60,70158,黒,romancebeat,https://prichan.jp/resources/images/items/logo-romancebeat.png,cool,https://prichan.jp/resources/images/items/icon-cool.png,N,300,2-17,https://prichan.jp/resources/images/items/outfits/2-17.png,,https://prichan.jp/items/details/70158.html,,https://prichan.jp/items/2nd.html
ツートンカラーパターン シューズ,https://prichan.jp/resources/images/items/details/70157.jpg,シューズ,PCH2-59,70157,黒,romancebeat,https://prichan.jp/resources/images/items/logo-romancebeat.png,cool,https://prichan.jp/resources/images/items/icon-cool.png,N,350,2-17,https://prichan.jp/resources/images/items/outfits/2-17.png,,https://prichan.jp/items/details/70157.html,,https://prichan.jp/items/2nd.html
ツートンカラーパターン ボトムス,https://prichan.jp/resources/images/items/details/70156.jpg,ボトムス,PCH2-58,70156,黄,romancebeat,https://prichan.jp/resources/images/items/logo-romancebeat.png,cool,https://prichan.jp/resources/images/items/icon-cool.png,N,300,2-17,https://prichan.jp/resources/images/items/outfits/2-17.png,,https://prichan.jp/items/details/70156.html,,https://prichan.jp/items/2nd.html
ツートンカラーパターン トップス,https://prichan.jp/resources/images/items/details/70155.jpg,トップス,PCH2-57,70155,黄,romancebeat,https://prichan.jp/resources/images/items/logo-romancebeat.png,cool,https://prichan.jp/resources/images/items/icon-cool.png,N,400,2-17,https://prichan.jp/resources/images/items/outfits/2-17.png,,https://prichan.jp/items/details/70155.html,,https://prichan.jp/items/2nd.html
フルレース ラベンダートップス,https://prichan.jp/resources/images/items/details/70051.jpg,トップス,PCH1-49,70051,紫,sweethoney,https://prichan.jp/resources/images/items/logo-sweethoney.png,love,https://prichan.jp/resources/images/items/icon-love.png,N,300,1-15,https://prichan.jp/resources/images/items/outfits/1-15.png,,https://prichan.jp/items/details/70051.html,,https://prichan.jp/items/1st.html
ビビッドアルファベット スニーカー,https://prichan.jp/resources/images/items/details/70045.jpg,シューズ,PCH1-48,70045,白,girlsyell,https://prichan.jp/resources/images/items/logo-girlsyell.png,pop,https://prichan.jp/resources/images/items/icon-pop.png,R,450,1-14,https://prichan.jp/resources/images/items/outfits/1-14.png,,https://prichan.jp/items/details/70045.html,,https://prichan.jp/items/1st.html
ビビッドラメ ボトムス,https://prichan.jp/resources/images/items/details/70044.jpg,ボトムス,PCH1-47,70044,ピンク,girlsyell,https://prichan.jp/resources/images/items/logo-girlsyell.png,pop,https://prichan.jp/resources/images/items/icon-pop.png,R,500,1-14,https://prichan.jp/resources/images/items/outfits/1-14.png,,https://prichan.jp/items/details/70044.html,,https://prichan.jp/items/1st.html
ビビッドアルファベット パーカ,https://prichan.jp/resources/images/items/details/70043.jpg,トップス,PCH1-46,70043,白,girlsyell,https://prichan.jp/resources/images/items/logo-girlsyell.png,pop,https://prichan.jp/resources/images/items/icon-pop.png,R,550,1-14,https://prichan.jp/resources/images/items/outfits/1-14.png,,https://prichan.jp/items/details/70043.html,,https://prichan.jp/items/1st.html
グレンチェック シューズ,https://prichan.jp/resources/images/items/details/70039.jpg,シューズ,PCH1-45,70039,茶,sweethoney,https://prichan.jp/resources/images/items/logo-sweethoney.png,love,https://prichan.jp/resources/images/items/icon-love.png,R,500,1-13,https://prichan.jp/resources/images/items/outfits/1-13.png,,https://prichan.jp/items/details/70039.html,,https://prichan.jp/items/1st.html
グレンチェック ボトムス,https://prichan.jp/resources/images/items/details/70038.jpg,ボトムス,PCH1-44,70038,茶,sweethoney,https://prichan.jp/resources/images/items/logo-sweethoney.png,love,https://prichan.jp/resources/images/items/icon-love.png,R,450,1-13,https://prichan.jp/resources/images/items/outfits/1-13.png,,https://prichan.jp/items/details/70038.html,,https://prichan.jp/items/1st.html
グレンチェック ビスチェ,https://prichan.jp/resources/images/items/details/70037.jpg,トップス,PCH1-43,70037,茶,sweethoney,https://prichan.jp/resources/images/items/logo-sweethoney.png,love,https://prichan.jp/resources/images/items/icon-love.png,R,550,1-13,https://prichan.jp/resources/images/items/outfits/1-13.png,,https://prichan.jp/items/details/70037.html,,https://prichan.jp/items/1st.html
ポップスター ブルースニーカー,https://prichan.jp/resources/images/items/details/70042.jpg,シューズ,PCH1-42,70042,白,girlsyell,https://prichan.jp/resources/images/items/logo-girlsyell.png,pop,https://prichan.jp/resources/images/items/icon-pop.png,R,500,1-12,https://prichan.jp/resources/images/items/outfits/1-12.png,,https://prichan.jp/items/details/70042.html,,https://prichan.jp/items/1st.html
ポップスター イエローキャップスカート,https://prichan.jp/resources/images/items/details/70041.jpg,ボトムス,PCH1-41,70041,黒,girlsyell,https://prichan.jp/resources/images/items/logo-girlsyell.png,pop,https://prichan.jp/resources/images/items/icon-pop.png,R,550,1-12,https://prichan.jp/resources/images/items/outfits/1-12.png,,https://prichan.jp/items/details/70041.html,,https://prichan.jp/items/1st.html
ラスカル オールフレンズトップス 期間限定（2018年8月2日～10月3日）,https://prichan.jp/resources/images/items/details/28174.jpg,トップス,PCH3-74,28174,オレンジ,,,premium,https://prichan.jp/resources/images/items/icon-premium.png,SR,800,3-31,https://prichan.jp/resources/images/items/outfits/3-31.png,,https://prichan.jp/items/details/28174.html,,https://prichan.jp/items/index.html
