name,image_url,category,item_id,ticket_id,color,brand,brand_image_url,genre,genre_image_url,rarity,like,outfit_id,outfit_image_url,note,detail_url,series_name,series_url
ロッカー グリーンローファー,https://prichan.jp/resources/images/items/details/28069.jpg,シューズ,AM-018,28069,緑,romancebeat,https://prichan.jp/resources/images/items/logo-romancebeat.png,cool,https://prichan.jp/resources/images/items/icon-cool.png,R,600,P-25,https://prichan.jp/resources/images/items/outfits/P-25.png,,https://prichan.jp/items/details/28069.html,,https://prichan.jp/items/promotion7_9.html
ロッカー グリーンベスト＆Tシャツ,https://prichan.jp/resources/images/items/details/28067.jpg,トップス,AM-016,28067,緑,romancebeat,https://prichan.jp/resources/images/items/logo-romancebeat.png,cool,https://prichan.jp/resources/images/items/icon-cool.png,R,650,P-25,https://prichan.jp/resources/images/items/outfits/P-25.png,,https://prichan.jp/items/details/28067.html,,https://prichan.jp/items/promotion7_9.html
ギンガムハート あんなアプリスカート,https://prichan.jp/resources/images/items/details/28113.jpg,ボトムス,YA-022,28113,赤,dollywaltz,https://prichan.jp/resources/images/items/logo-dollywaltz.png,love,https://prichan.jp/resources/images/items/icon-love.png,SR,750,P-27,https://prichan.jp/resources/images/items/outfits/P-27.png,,https://prichan.jp/items/details/28113.html,,https://prichan.jp/items/promotion7_9.html
ストライプローズ パープルワンピ,https://prichan.jp/resources/images/items/details/28083.jpg,ワンピース,AM-020,28083,紫,dollywaltz,https://prichan.jp/resources/images/items/logo-dollywaltz.png,love,https://prichan.jp/resources/images/items/icon-love.png,R,1000,P-26,https://prichan.jp/resources/images/items/outfits/P-26.png,,https://prichan.jp/items/details/28083.html,,https://prichan.jp/items/promotion7_9.html
パンクキャット ホワイトレッドヘアアクセ,https://prichan.jp/resources/images/items/details/28091.jpg,ヘアアクセ,P-S-021,28091,白,romancebeat,https://prichan.jp/resources/images/items/logo-romancebeat.png,cool,https://prichan.jp/resources/images/items/icon-cool.png,SR,700,P-31,https://prichan.jp/resources/images/items/outfits/P-31.png,,https://prichan.jp/items/details/28091.html,,https://prichan.jp/items/promotion7_9.html
name,image_url,category,item_id,ticket_id,color,brand,brand_image_url,genre,genre_image_url,rarity,like,outfit_id,outfit_image_url,note,detail_url,series_name,series_url
ロマンスビート キラッとワンピ,https://prichan.jp/resources/images/items/details/70250.jpg,ワンピース,PCH3-01,70250,緑,romancebeat,https://prichan.jp/resources/images/items/logo-romancebeat.png,cool,https://prichan.jp/resources/images/items/icon-cool.png,KR,1900,3-01,https://prichan.jp/resources/images/items/outfits/3-01.png,,https://prichan.jp/items/details/70250.html,,https://prichan.jp/items/index.html
はなやかゆかた ももいろヘアアクセ,https://prichan.jp/resources/images/items/details/70267.jpg,ヘアアクセ,PCH3-18,70267,ピンク,sweethoney,https://prichan.jp/resources/images/items/logo-sweethoney.png,love,https://prichan.jp/resources/images/items/icon-love.png,PR,750,3-05,https://prichan.jp/resources/images/items/outfits/3-05.png,,https://prichan.jp/items/details/70267.html,,https://prichan.jp/items/index.html
はなやかゆかた ももいろスカート,https://prichan.jp/resources/images/items/details/70265.jpg,ボトムス,PCH3-16,70265,紫,sweethoney,https://prichan.jp/resources/images/items/logo-sweethoney.png,love,https://prichan.jp/resources/images/items/icon-love.png,PR,800,3-05,https://prichan.jp/resources/images/items/outfits/3-05.png,,https://prichan.jp/items/details/70265.html,,https://prichan.jp/items/index.html
はなやかゆかた ももいろシューズ,https://prichan.jp/resources/images/items/details/70266.jpg,シューズ,PCH3-17,70266,白,sweethoney,https://prichan.jp/resources/images/items/logo-sweethoney.png,love,https://prichan.jp/resources/images/items/icon-love.png,PR,750,3-05,https://prichan.jp/resources/images/items/outfits/3-05.png,,https://prichan.jp/items/details/70266.html,,https://prichan.jp/items/index.html
はなやかゆかた ももいろトップス,https://prichan.jp/resources/images/items/details/70264.jpg,トップス,PCH3-15,70264,ピンク,sweethoney,https://prichan.jp/resources/images/items/logo-sweethoney.png,love,https://prichan.jp/resources/images/items/icon-love.png,PR,850,3-05,https://prichan.jp/resources/images/items/outfits/3-05.png,,https://prichan.jp/items/details/70264.html,,https://prichan.jp/items/index.html
サマーメイド ホワイトスカイヘアアクセ,https://prichan.jp/resources/images/items/details/70263.jpg,ヘアアクセ,PCH3-14,70263,水色,secretalice,https://prichan.jp/resources/images/items/logo-secretalice.png,cool,https://prichan.jp/resources/images/items/icon-cool.png,PR,750,3-04,https://prichan.jp/resources/images/items/outfits/3-04.png,,https://prichan.jp/items/details/70263.html,,https://prichan.jp/items/index.html
サマーメイド ホワイトスカイシューズ,https://prichan.jp/resources/images/items/details/70262.jpg,シューズ,PCH3-13,70262,白,secretalice,https://prichan.jp/resources/images/items/logo-secretalice.png,cool,https://prichan.jp/resources/images/items/icon-cool.png,PR,750,3-04,https://prichan.jp/resources/images/items/outfits/3-04.png,,https://prichan.jp/items/details/70262.html,,https://prichan.jp/items/index.html
サマーメイド ホワイトスカイスカート,https://prichan.jp/resources/images/items/details/70261.jpg,ボトムス,PCH3-12,70261,白,secretalice,https://prichan.jp/resources/images/items/logo-secretalice.png,cool,https://prichan.jp/resources/images/items/icon-cool.png,PR,800,3-04,https://prichan.jp/resources/images/items/outfits/3-04.png,,https://prichan.jp/items/details/70261.html,,https://prichan.jp/items/index.html
サマーメイド ホワイトスカイトップス,https://prichan.jp/resources/images/items/details/70260.jpg,トップス,PCH3-11,70260,白,secretalice,https://prichan.jp/resources/images/items/logo-secretalice.png,cool,https://prichan.jp/resources/images/items/icon-cool.png,PR,850,3-04,https://prichan.jp/resources/images/items/outfits/3-04.png,,https://prichan.jp/items/details/70260.html,,https://prichan.jp/items/index.html
ラスカル オールフレンズトップス 期間限定（2018年8月2日～10月3日）,https://prichan.jp/resources/images/items/details/28174.jpg,トップス,PCH3-74,28174,オレンジ,,,premium,https://prichan.jp/resources/images/items/icon-premium.png,SR,800,3-31,https://prichan.jp/resources/images/items/outfits/3-31.png,,https://prichan.jp/items/details/28174.html,,https://prichan.jp/items/index.html
セーラーマリン ライトブルートップス,https://prichan.jp/resources/images/items/details/70119.jpg,トップス,PCH2-20,70119,水色,dollywaltz,https://prichan.jp/resources/images/items/logo-dollywaltz.png,love,https://prichan.jp/resources/images/items/icon-love.png,SR,700,2-06,https://prichan.jp/resources/images/items/outfits/2-06.png,,https://prichan.jp/items/details/70119.html,,https://prichan.jp/items/2nd.html
プリ☆チャンユニフォーム レッドスカート,https://prichan.jp/resources/images/items/details/70134.jpg,ボトムス,PCH2-36,70134,赤,prismstone,https://prichan.jp/resources/images/items/logo-prismstone.png,love,https://prichan.jp/resources/images/items/icon-love.png,R,500,2-10,https://prichan.jp/resources/images/items/outfits/2-10.png,,https://prichan.jp/items/details/70134.html,,https://prichan.jp/items/2nd.html
みらいせいふく ローファー,https://prichan.jp/resources/images/items/details/70164.jpg,シューズ,PCH2-66,70164,黒,,,premium,https://prichan.jp/resources/images/items/icon-premium.png,N,300,2-19,https://prichan.jp/resources/images/items/outfits/2-19.png,,https://prichan.jp/items/details/70164.html,,https://prichan.jp/items/2nd.html
みらいせいふく ワンピ,https://prichan.jp/resources/images/items/details/70163.jpg,ワンピース,PCH2-65,70163,黄,,,premium,https://prichan.jp/resources/images/items/icon-premium.png,N,600,2-19,https://prichan.jp/resources/images/items/outfits/2-19.png,,https://prichan.jp/items/details/70163.html,,https://prichan.jp/items/2nd.html
デリシャスオムライス,https://prichan.jp/resources/images/items/details/70184.jpg,パシャッとアイテム,PCH2-72,70184,黄,girlsyell,https://prichan.jp/resources/images/items/logo-girlsyell.png,pop,https://prichan.jp/resources/images/items/icon-pop.png,R,450,,,,https://prichan.jp/items/details/70184.html,,https://prichan.jp/items/2nd.html
プリ☆チャンユニフォーム レッドトップス,https://prichan.jp/resources/images/items/details/70133.jpg,トップス,PCH2-35,70133,赤,prismstone,https://prichan.jp/resources/images/items/logo-prismstone.png,love,https://prichan.jp/resources/images/items/icon-love.png,R,550,2-10,https://prichan.jp/resources/images/items/outfits/2-10.png,,https://prichan.jp/items/details/70133.html,,https://prichan.jp/items/2nd.html
パンジーガール ミントブラウス,https://prichan.jp/resources/images/items/details/70148.jpg,トップス,PCH2-50,70148,緑,dollywaltz,https://prichan.jp/resources/images/items/logo-dollywaltz.png,love,https://prichan.jp/resources/images/items/icon-love.png,N,400,2-15,https://prichan.jp/resources/images/items/outfits/2-15.png,,https://prichan.jp/items/details/70148.html,,https://prichan.jp/items/2nd.html
ハッピーステッキ,https://prichan.jp/resources/images/items/details/70183.jpg,パシャッとアイテム,PCH2-71,70183,ピンク,sweethoney,https://prichan.jp/resources/images/items/logo-sweethoney.png,love,https://prichan.jp/resources/images/items/icon-love.png,R,450,,,,https://prichan.jp/items/details/70183.html,,https://prichan.jp/items/2nd.html
クリームソーダ,https://prichan.jp/resources/images/items/details/70182.jpg,パシャッとアイテム,PCH2-70,70182,緑,girlsyell,https://prichan.jp/resources/images/items/logo-girlsyell.png,pop,https://prichan.jp/resources/images/items/icon-pop.png,R,450,,,,https://prichan.jp/items/details/70182.html,,https://prichan.jp/items/2nd.html
ブルークイーン ステッキ,https://prichan.jp/resources/images/items/details/70347.jpg,パシャッとアイテム,PCH3-87,70347,青,secretalice,https://prichan.jp/resources/images/items/logo-secretalice.png,cool,https://prichan.jp/resources/images/items/icon-cool.png,SR,600,70347,https://prichan.jp/resources/images/items/outfits/70347.png,,https://prichan.jp/items/details/70347.html,弾,https://prichan.jp/items/nakayoshi.html
パープルローズ,https://prichan.jp/resources/images/items/details/70190.jpg,パシャッとアイテム,PCH2-80,70190,紫,romancebeat,https://prichan.jp/resources/images/items/logo-romancebeat.png,cool,https://prichan.jp/resources/images/items/icon-cool.png,SR,600,70190,https://prichan.jp/resources/images/items/outfits/70190.png,,https://prichan.jp/items/details/70190.html,弾,https://prichan.jp/items/nakayoshi.html
そらいろウサギさん ぬいぐるみ,https://prichan.jp/resources/images/items/details/70189.jpg,パシャッとアイテム,PCH2-79,70189,水色,dollywaltz,https://prichan.jp/resources/images/items/logo-dollywaltz.png,love,https://prichan.jp/resources/images/items/icon-love.png,SR,600,70189,https://prichan.jp/resources/images/items/outfits/70189.png,,https://prichan.jp/items/details/70189.html,弾,https://prichan.jp/items/nakayoshi.html
プリティーオールフレンズ あいらスカート,https://prichan.jp/resources/images/items/details/70192.jpg,ボトムス,PAF2-02,70192,ピンク,prismstone,https://prichan.jp/resources/images/items/logo-prismstone.png,love,https://prichan.jp/resources/images/items/icon-love.png,R,500,2-28,https://prichan.jp/resources/images/items/outfits/2-28.png,,https://prichan.jp/items/details/70192.html,3,https://prichan.jp/items/limited.html
プリティーオールフレンズ あいらトップス,https://prichan.jp/resources/images/items/details/70191.jpg,トップス,PAF2-01,70191,ピンク,prismstone,https://prichan.jp/resources/images/items/logo-prismstone.png,love,https://prichan.jp/resources/images/items/icon-love.png,R,550,2-28,https://prichan.jp/resources/images/items/outfits/2-28.png,,https://prichan.jp/items/details/70191.html,3,https://prichan.jp/items/limited.html
サマーメイド ブラックピーチヘアアクセ,https://prichan.jp/resources/images/items/details/70322.jpg,ヘアアクセ,PCH3-82,70322,ピンク,secretalice,https://prichan.jp/resources/images/items/logo-secretalice.png,cool,https://prichan.jp/resources/images/items/icon-cool.png,SR,600,3-32,https://prichan.jp/resources/images/items/outfits/3-32.png,,https://prichan.jp/items/details/70322.html,3,https://prichan.jp/items/limited.html
サマーメイド ブラックピーチシューズ,https://prichan.jp/resources/images/items/details/70321.jpg,シューズ,PCH3-81,70321,黒,secretalice,https://prichan.jp/resources/images/items/logo-secretalice.png,cool,https://prichan.jp/resources/images/items/icon-cool.png,SR,600,3-32,https://prichan.jp/resources/images/items/outfits/3-32.png,,https://prichan.jp/items/details/70321.html,3,https://prichan.jp/items/limited.html
ギンガムハート えもアプリシューズ,https://prichan.jp/resources/images/items/details/28106.jpg,シューズ,YA-015,28106,黄色,girlsyell,https://prichan.jp/resources/images/items/logo-girlsyell.png,pop,https://prichan.jp/resources/images/items/icon-pop.png,SR,700,P-17,https://prichan.jp/resources/images/items/outfits/P-17.png,,https://prichan.jp/items/details/28106.html,,https://prichan.jp/items/promotion4_6.html
ギンガムハート えもアプリスカート,https://prichan.jp/resources/images/items/details/28105.jpg,ボトムス,YA-014,28105,黄色,girlsyell,https://prichan.jp/resources/images/items/logo-girlsyell.png,pop,https://prichan.jp/resources/images/items/icon-pop.png,SR,750,P-17,https://prichan.jp/resources/images/items/outfits/P-17.png,,https://prichan.jp/items/details/28105.html,,https://prichan.jp/items/promotion4_6.html
ギンガムハート えもアプリトップス,https://prichan.jp/resources/images/items/details/28104.jpg,トップス,YA-013,28104,黄色,girlsyell,https://prichan.jp/resources/images/items/logo-girlsyell.png,pop,https://prichan.jp/resources/images/items/icon-pop.png,SR,650,P-17,https://prichan.jp/resources/images/items/outfits/P-17.png,,https://prichan.jp/items/details/28104.html,,https://prichan.jp/items/promotion4_6.html
フラワーショップ リーフヘアアクセ,https://prichan.jp/resources/images/items/details/28103.jpg,ヘアアクセ,YA-012,28103,緑,sweethoney,https://prichan.jp/resources/images/items/logo-sweethoney.png,love,https://prichan.jp/resources/images/items/icon-love.png,PR,730,P-16,https://prichan.jp/resources/images/items/outfits/P-16.png,,https://prichan.jp/items/details/28103.html,,https://prichan.jp/items/promotion4_6.html
フラワーショップ リーフシューズ,https://prichan.jp/resources/images/items/details/28102.jpg,シューズ,YA-011,28102,緑,sweethoney,https://prichan.jp/resources/images/items/logo-sweethoney.png,love,https://prichan.jp/resources/images/items/icon-love.png,PR,730,P-16,https://prichan.jp/resources/images/items/outfits/P-16.png,,https://prichan.jp/items/details/28102.html,,https://prichan.jp/items/promotion4_6.html
フラワーショップ リーフスカート,https://prichan.jp/resources/images/items/details/28101.jpg,ボトムス,YA-010,28101,緑,sweethoney,https://prichan.jp/resources/images/items/logo-sweethoney.png,love,https://prichan.jp/resources/images/items/icon-love.png,PR,780,P-16,https://prichan.jp/resources/images/items/outfits/P-16.png,,https://prichan.jp/items/details/28101.html,,https://prichan.jp/items/promotion4_6.html
name,image_url,category,item_id,ticket_id,color,brand,brand_image_url,genre,genre_image_url,rarity,like,outfit_id,outfit_image_url,note,detail_url,series_name,series_url
サマーメイド ホワイトリーフトップス,https://prichan.jp/resources/images/items/details/70342.jpg,トップス,PCH3-19,70342,白,secretalice,https://prichan.jp/resources/images/items/logo-secretalice.png,cool,https://prichan.jp/resources/images/items/icon-cool.png,SR,700,3-06,https://prichan.jp/resources/images/items/outfits/3-06.png,,https://prichan.jp/items/details/70342.html,,https://prichan.jp/items/index.html
ロマンスビート キラッとワンピ,https://prichan.jp/resources/images/items/details/70250.jpg,ワンピース,PCH3-01,70250,緑,romancebeat,https://prichan.jp/resources/images/items/logo-romancebeat.png,cool,https://prichan.jp/resources/images/items/icon-cool.png,KR,1900,3-01,https://prichan.jp/resources/images/items/outfits/3-01.png,,https://prichan.jp/items/details/70250.html,,https://prichan.jp/items/index.html
はなやかゆかた ももいろヘアアクセ,https://prichan.jp/resources/images/items/details/70267.jpg,ヘアアクセ,PCH3-18,70267,ピンク,sweethoney,https://prichan.jp/resources/images/items/logo-sweethoney.png,love,https://prichan.jp/resources/images/items/icon-love.png,PR,750,3-05,https://prichan.jp/resources/images/items/outfits/3-05.png,,https://prichan.jp/items/details/70267.html,,https://prichan.jp/items/index.html
はなやかゆかた ももいろシューズ,https://prichan.jp/resources/images/items/details/70266.jpg,シューズ,PCH3-17,70266,白,sweethoney,https://prichan.jp/resources/images/items/logo-sweethoney.png,love,https://prichan.jp/resources/images/items/icon-love.png,PR,750,3-05,https://prichan.jp/resources/images/items/outfits/3-05.png,,https://prichan.jp/items/details/70266.html,,https://prichan.jp/items/index.html
はなやかゆかた ももいろスカート,https://prichan.jp/resources/images/items/details/70265.jpg,ボトムス,PCH3-16,70265,紫,sweethoney,https://prichan.jp/resources/images/items/logo-sweethoney.png,love,https://prichan.jp/resources/images/items/icon-love.png,PR,800,3-05,https://prichan.jp/resources/images/items/outfits/3-05.png,,https://prichan.jp/items/details/70265.html,,https://prichan.jp/items/index.html
はなやかゆかた ももいろトップス,https://prichan.jp/resources/images/items/details/70264.jpg,トップス,PCH3-15,70264,ピンク,sweethoney,https://prichan.jp/resources/images/items/logo-sweethoney.png,love,https://prichan.jp/resources/images/items/icon-love.png,PR,850,3-05,https://prichan.jp/resources/images/items/outfits/3-05.png,,https://prichan.jp/items/details/70264.html,,https://prichan.jp/items/index.html
ガールズエール キラッとワンピ,https://prichan.jp/resources/images/items/details/70100.jpg,ワンピース,PCH2-01,70100,水色,girlsyell,https://prichan.jp/resources/images/items/logo-girlsyell.png,pop,https://prichan.jp/resources/images/items/icon-pop.png,KR,1900,2-01,https://prichan.jp/resources/images/items/outfits/2-01.png,,https://prichan.jp/items/details/70100.html,,https://prichan.jp/items/2nd.html
フラワーパターン パンプス,https://prichan.jp/resources/images/items/details/70284.jpg,シューズ,PCH3-56,70284,ピンク,sweethoney,https://prichan.jp/resources/images/items/logo-sweethoney.png,love,https://prichan.jp/resources/images/items/icon-love.png,N,300,3-16,https://prichan.jp/resources/images/items/outfits/3-16.png,,https://prichan.jp/items/details/70284.html,,https://prichan.jp/items/index.html
サマーメイド ホワイトスカイスカート,https://prichan.jp/resources/images/items/details/70261.jpg,ボトムス,PCH3-12,70261,白,secretalice,https://prichan.jp/resources/images/items/logo-secretalice.png,cool,https://prichan.jp/resources/images/items/icon-cool.png,PR,800,3-04,https://prichan.jp/resources/images/items/outfits/3-04.png,,https://prichan.jp/items/details/70261.html,,https://prichan.jp/items/index.html
フラワーパターン ワンピ,https://prichan.jp/resources/images/items/details/70283.jpg,ワンピース,PCH3-55,70283,白,sweethoney,https://prichan.jp/resources/images/items/logo-sweethoney.png,love,https://prichan.jp/resources/images/items/icon-love.png,N,600,3-16,https://prichan.jp/resources/images/items/outfits/3-16.png,,https://prichan.jp/items/details/70283.html,,https://prichan.jp/items/index.html
name,image_url,category,item_id,ticket_id,color,brand,brand_image_url,genre,genre_image_url,rarity,like,outfit_id,outfit_image_url,note,detail_url,series_name,series_url
ロマンスビート キラッとワンピ,https://prichan.jp/resources/images/items/details/70250.jpg,ワンピース,PCH3-01,70250,緑,romancebeat,https://prichan.jp/resources/images/items/logo-romancebeat.png,cool,https://prichan.jp/resources/images/items/icon-cool.png,KR,1900,3-01,https://prichan.jp/resources/images/items/outfits/3-01.png,,https://prichan.jp/items/details/70250.html,,https://prichan.jp/items/index.html
はなやかゆかた ももいろヘアアクセ,https://prichan.jp/resources/images/items/details/70267.jpg,ヘアアクセ,PCH3-18,70267,ピンク,sweethoney,https://prichan.jp/resources/images/items/logo-sweethoney.png,love,https://prichan.jp/resources/images/items/icon-love.png,PR,750,3-05,https://prichan.jp/resources/images/items/outfits/3-05.png,,https://prichan.jp/items/details/70267.html,,https://prichan.jp/items/index.html
はなやかゆかた ももいろシューズ,https://prichan.jp/resources/images/items/details/70266.jpg,シューズ,PCH3-17,70266,白,sweethoney,https://prichan.jp/resources/images/items/logo-sweethoney.png,love,https://prichan.jp/resources/images/items/icon-love.png,PR,750,3-05,https://prichan.jp/resources/images/items/outfits/3-05.png,,https://prichan.jp/items/details/70266.html,,https://prichan.jp/items/index.html
はなやかゆかた ももいろスカート,https://prichan.jp/resources/images/items/details/70265.jpg,ボトムス,PCH3-16,70265,紫,sweethoney,https://prichan.jp/resources/images/items/logo-sweethoney.png,love,https://prichan.jp/resources/images/items/icon-love.png,PR,800,3-05,https://prichan.jp/resources/images/items/outfits/3-05.png,,https://prichan.jp/items/details/70265.html,,https://prichan.jp/items/index.html
はなやかゆかた ももいろトップス,https://prichan.jp/resources/images/items/details/70264.jpg,トップス,PCH3-15,70264,ピンク,sweethoney,https://prichan.jp/resources/images/items/logo-sweethoney.png,love,https://prichan.jp/resources/images/items/icon-love.png,PR,850,3-05,https://prichan.jp/resources/images/items/outfits/3-05.png,,https://prichan.jp/items/details/70264.html,,https://prichan.jp/items/index.html
サマーメイド ホワイトスカイヘアアクセ,https://prichan.jp/resources/images/items/details/70263.jpg,ヘアアクセ,PCH3-14,70263,水色,secretalice,https://prichan.jp/resources/images/items/logo-secretalice.png,cool,https://prichan.jp/resources/images/items/icon-cool.png,PR,750,3-04,https://prichan.jp/resources/images/items/outfits/3-04.png,,https://prichan.jp/items/details/70263.html,,https://prichan.jp/items/index.html
サマーメイド ホワイトスカイシューズ,https://prichan.jp/resources/images/items/details/70262.jpg,シューズ,PCH3-13,70262,白,secretalice,https://prichan.jp/resources/images/items/logo-secretalice.png,cool,https://prichan.jp/resources/images/items/icon-cool.png,PR,750,3-04,https://prichan.jp/resources/images/items/outfits/3-04.png,,https://prichan.jp/items/details/70262.html,,https://prichan.jp/items/index.html
name,image_url,category,item_id,ticket_id,color,brand,brand_image_url,genre,genre_image_url,rarity,like,outfit_id,outfit_image_url,note,detail_url,series_name,series_url
ロマンスビート キラッとワンピ,https://prichan.jp/resources/images/items/details/70250.jpg,ワンピース,PCH3-01,70250,緑,romancebeat,https://prichan.jp/resources/images/items/logo-romancebeat.png,cool,https://prichan.jp/resources/images/items/icon-cool.png,KR,1900,3-01,https://prichan.jp/resources/images/items/outfits/3-01.png,,https://prichan.jp/items/details/70250.html,,https://prichan.jp/items/index.html
はなやかゆかた ももいろシューズ,https://prichan.jp/resources/images/items/details/70266.jpg,シューズ,PCH3-17,70266,白,sweethoney,https://prichan.jp/resources/images/items/logo-sweethoney.png,love,https://prichan.jp/resources/images/items/icon-love.png,PR,750,3-05,https://prichan.jp/resources/images/items/outfits/3-05.png,,https://prichan.jp/items/details/70266.html,,https://prichan.jp/items/index.html
はなやかゆかた ももいろスカート,https://prichan.jp/resources/images/items/details/70265.jpg,ボトムス,PCH3-16,70265,紫,sweethoney,https://prichan.jp/resources/images/items/logo-sweethoney.png,love,https://prichan.jp/resources/images/items/icon-love.png,PR,800,3-05,https://prichan.jp/resources/images/items/outfits/3-05.png,,https://prichan.jp/items/details/70265.html,,https://prichan.jp/items/index.html
はなやかゆかた ももいろトップス,https://prichan.jp/resources/images/items/details/70264.jpg,トップス,PCH3-15,70264,ピンク,sweethoney,https://prichan.jp/resources/images/items/logo-sweethoney.png,love,https://prichan.jp/resources/images/items/icon-love.png,PR,850,3-05,https://prichan.jp/resources/images/items/outfits/3-05.png,,https://prichan.jp/items/details/70264.html,,https://prichan.jp/items/index.html
サマーメイド ホワイトスカイヘアアクセ,https://prichan.jp/resources/images/items/details/70263.jpg,ヘアアクセ,PCH3-14,70263,水色,secretalice,https://prichan.jp/resources/images/items/logo-secretalice.png,cool,https://prichan.jp/resources/images/items/icon-cool.png,PR,750,3-04,https://prichan.jp/resources/images/items/outfits/3-04.png,,https://prichan.jp/items/details/70263.html,,https://prichan.jp/items/index.html
サマーメイド ホワイトスカイシューズ,https://prichan.jp/resources/images/items/details/70262.jpg,シューズ,PCH3-13,70262,白,secretalice,https://prichan.jp/resources/images/items/logo-secretalice.png,cool,https://prichan.jp/resources/images/items/icon-cool.png,PR,750,3-04,https://prichan.jp/resources/images/items/outfits/3-04.png,,https://prichan.jp/items/details/70262.html,,https://prichan.jp/items/index.html
サマーメイド ホワイトスカイスカート,https://prichan.jp/resources/images/items/details/70261.jpg,ボトムス,PCH3-12,70261,白,secretalice,https://prichan.jp/resources/images/items/logo-secretalice.png,cool,https://prichan.jp/resources/images/items/icon-cool.png,PR,800,3-04,https://prichan.jp/resources/images/items/outfits/3-04.png,,https://prichan.jp/items/details/70261.html,,https://prichan.jp/items/index.html
ガールズエール キラッとワンピ,https://prichan.jp/resources/images/items/details/70100.jpg,ワンピース,PCH2-01,70100,水色,girlsyell,https://prichan.jp/resources/images/items/logo-girlsyell.png,pop,https://prichan.jp/resources/images/items/icon-pop.png,KR,1900,2-01,https://prichan.jp/resources/images/items/outfits/2-01.png,,https://prichan.jp/items/details/70100.html,,https://prichan.jp/items/2nd.html
パンクキャット ホワイトイエローヘアアクセ,https://prichan.jp/resources/images/items/details/70118.jpg,ヘアアクセ,PCH2-19,70118,白,romancebeat,https://prichan.jp/resources/images/items/logo-romancebeat.png,cool,https://prichan.jp/resources/images/items/icon-cool.png,PR,750,2-05,https://prichan.jp/resources/images/items/outfits/2-05.png,,https://prichan.jp/items/details/70118.html,,https://prichan.jp/items/2nd.html
サマーメイド ホワイトスカイトップス,https://prichan.jp/resources/images/items/details/70260.jpg,トップス,PCH3-11,70260,白,secretalice,https://prichan.jp/resources/images/items/logo-secretalice.png,cool,https://prichan.jp/resources/images/items/icon-cool.png,PR,850,3-04,https://prichan.jp/resources/images/items/outfits/3-04.png,,https://prichan.jp/items/details/70260.html,,https://prichan.jp/items/index.html
プリ☆チャンユニフォーム レッドスカート,https://prichan.jp/resources/images/items/details/70134.jpg,ボトムス,PCH2-36,70134,赤,prismstone,https://prichan.jp/resources/images/items/logo-prismstone.png,love,https://prichan.jp/resources/images/items/icon-love.png,R,500,2-10,https://prichan.jp/resources/images/items/outfits/2-10.png,,https://prichan.jp/items/details/70134.html,,https://prichan.jp/items/2nd.html
プリ☆チャンユニフォーム レッドトップス,https://prichan.jp/resources/images/items/details/70133.jpg,トップス,PCH2-35,70133,赤,prismstone,https://prichan.jp/resources/images/items/logo-prismstone.png,love,https://prichan.jp/resources/images/items/icon-love.png,R,550,2-10,https://prichan.jp/resources/images/items/outfits/2-10.png,,https://prichan.jp/items/details/70133.html,,https://prichan.jp/items/2nd.html
パンジーガール ミントブラウス,https://prichan.jp/resources/images/items/details/70148.jpg,トップス,PCH2-50,70148,緑,dollywaltz,https://prichan.jp/resources/images/items/logo-dollywaltz.png,love,https://prichan.jp/resources/images/items/icon-love.png,N,400,2-15,https://prichan.jp/resources/images/items/outfits/2-15.png,,https://prichan.jp/items/details/70148.html,,https://prichan.jp/items/2nd.html
ゴシックフリル ナイトブルーヘアアクセ,https://prichan.jp/resources/images/items/details/70259.jpg,ヘアアクセ,PCH3-10,70259,黒,secretalice,https://prichan.jp/resources/images/items/logo-secretalice.png,cool,https://prichan.jp/resources/images/items/icon-cool.png,PR,750,3-03,https://prichan.jp/resources/images/items/outfits/3-03.png,,https://prichan.jp/items/details/70259.html,,https://prichan.jp/items/index.html
ミリタリー グリーンブーツ,https://prichan.jp/resources/images/items/details/70147.jpg,シューズ,PCH2-49,70147,緑,romancebeat,https://prichan.jp/resources/images/items/logo-romancebeat.png,cool,https://prichan.jp/resources/images/items/icon-cool.png,N,300,2-14,https://prichan.jp/resources/images/items/outfits/2-14.png,,https://prichan.jp/items/details/70147.html,,https://prichan.jp/items/2nd.html
デリシャスオムライス,https://prichan.jp/resources/images/items/details/70184.jpg,パシャッとアイテム,PCH2-72,70184,黄,girlsyell,https://prichan.jp/resources/images/items/logo-girlsyell.png,pop,https://prichan.jp/resources/images/items/icon-pop.png,R,450,,,,https://prichan.jp/items/details/70184.html,,https://prichan.jp/items/2nd.html
ハッピーステッキ,https://prichan.jp/resources/images/items/details/70183.jpg,パシャッとアイテム,PCH2-71,70183,ピンク,sweethoney,https://prichan.jp/resources/images/items/logo-sweethoney.png,love,https://prichan.jp/resources/images/items/icon-love.png,R,450,,,,https://prichan.jp/items/details/70183.html,,https://prichan.jp/items/2nd.html
クリームソーダ,https://prichan.jp/resources/images/items/details/70182.jpg,パシャッとアイテム,PCH2-70,70182,緑,girlsyell,https://prichan.jp/resources/images/items/logo-girlsyell.png,pop,https://prichan.jp/resources/images/items/icon-pop.png,R,450,,,,https://prichan.jp/items/details/70182.html,,https://prichan.jp/items/2nd.html
